"ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","Y"
320,0,885,1,0.6666666667,1,822,0.8333333333,448,13000,3.3,2.3,0
321,5,7733,2,1,0.1428571429,467,0.5,489,24445,3.3,3,0
322,29,26195,34,0.8630672957,0.8204208319,2219,0.4403409091,0,0,2.7,2,0
323,1,1547,3,0.7833333333,0.9666666667,325,1,1837,37501,3.7,2.3,0
324,560,27821,217,0.7220684917,0.9849136753,21989,0.5912786399,19322,31333,18.7,9.7,0
325,163,43719,71,0.80683171,0.9480925325,24442,0.8865990904,12,20,10.7,5.7,0
326,8,13550,26,0.7152170897,0.9962962963,18633,0.9675397669,0,0,12.3,4.7,0
327,20,16353,6,0.5275217614,1,1375,1,21,34,7.3,4.3,0
328,213,35065,13,0.6286006794,0.9246940295,16556,0.5813946811,25,40,5.7,2.3,0
329,192,35385,24,0.7900724829,0.962562302,8994,0.8846448105,0,0,6.3,3,0
330,21,6331,12,0.8136672071,1,3386,1,102,15260,10,2.7,0
331,54,18486,74,0.6969413803,0.99513382,5960,0.7507334444,12813,20778,12,4,0
332,88,17717,15,0.687464986,0.8321428571,6100,0.8460300308,12,20,3.3,2.7,0
333,571,25152,39,0.6239386792,1,3803,0.8611111111,0,0,7.3,5,0
334,116,12991,26,0.8386660527,1,13875,0.9945054945,185,300,9.7,3.3,0
335,77,11883,20,0.6790450928,0.9846743295,7694,0.953863183,390,14327,8.7,5,0
336,148,69048,130,0.7224855899,0.9973131476,10883,0.9817172813,0,0,10.7,5.3,0
337,220,20057,19,0.5532083755,0.9976359338,942,0.51368298,1042,10741,3.3,1,0
338,14,25531,18,0.7749084249,0.7544871795,1794,0.6518518519,99,160,4.3,3.3,0
339,0,0,0,0,0,0,0,1683,72224,4.3,1,0
340,94,13138,16,0.5758833546,0.9060238399,8711,0.7150970018,1859,11444,6,4,0
341,112,7916,10,0.7324661711,1,3971,0.9970760234,75,6890,5,3,0
342,297,59938,100,0.6761207187,0.9927308746,5669,0.9895833333,435,17083,8,6.3,0
343,834,44090,56,0.6966722029,1,867,0.3818439716,78,7423,9.3,2,0
344,457,41922,268,0.7329143733,0.9978237492,13431,0.9563551144,12,20,16.7,9.3,0
345,0,0,0,0,0,0,0,87,30520,6,3.3,0
346,119,4537,35,0.9205301928,0.9975124378,1160,0.8810934594,243,5644,3.7,2,0
347,10,8667,6,0.6688213747,0.8483803778,3131,0.8132969035,249,16667,3,2.7,0
348,27,26913,21,0.7096456222,0.1033322691,2763,0.0827967807,3216,53744,3.3,2.7,0
349,5,12337,7,0.702020202,1,11047,0.9915731178,5,7955,5.7,4.7,0
350,27,5174,6,0.7801587302,1,1944,1,1823,43767,2,1.7,0
351,41,23933,33,0.7852042812,0.9451430807,23086,0.9163499318,2748,61319,6.3,4.3,0
352,110,56609,29,0.687414316,0.8113269639,2969,0.3663916503,0,0,4.7,3,0
353,1,1414,1,0.6666666667,0.6666666667,183,1,1258,36996,5,4,0
354,25,39529,19,0.6701324384,0.4264017898,6403,0.5337279845,0,0,6.3,3.7,0
355,130,38984,110,0.6242547725,1,4811,0.9722720627,260,422,10,3.7,0
356,223,81013,172,0.7322900412,0.9504617558,84053,0.9655470149,3,10840,17.3,9,0
357,94,45913,23,0.6040627012,0.9856630824,5264,0.9925925926,4480,24281,10,6.3,0
358,19,8559,7,0.440831075,1,5019,0.9929078014,359,27393,8.3,4,0
359,151,21292,89,0.7327704784,0.9937694704,6963,0.9996874963,0,0,7,5,0
360,141,49649,81,0.8152315466,0.996835443,350,1,0,0,13,6,0
361,1,8995,6,0.9388111888,0.458041958,1775,0.5875862069,91,147,0.7,0.3,0
362,102,49484,85,0.8683665235,0.880134713,6206,0.5488947445,0,0,16.3,4.3,0
363,4,4582,4,0.7645502646,0.8981481481,869,0.6277777778,1366,42548,1.7,1,0
364,130,23061,74,0.8738189933,0.7346545213,408,0.4777777778,1435,25636,1.7,1,0
365,104,27670,13,0.8110564981,0.9720020084,26475,0.9982524359,1,5099,13.3,2.7,0
366,19,5530,13,0.7012987013,1,7947,0.9123951641,83,5742,4.3,3,0
367,0,220,1,0.6666666667,0.6666666667,0,0,221,31911,1,0.7,0
368,296,35396,76,0.711716792,0.9866579327,981,0.5154320988,12,20,8,3.7,0
369,127,37348,109,0.6727960445,0.9989212513,29256,0.9997589781,0,0,19.7,4.7,0
370,23,17447,20,0.8008927148,0.9757033248,10939,0.7120647894,836,1355,11,7,0
371,15,6632,6,0.681547619,0.9404761905,3556,0.8227253929,364,18445,6,4.3,0
372,11,6805,7,0.6336429309,0.9093567251,511,0.8492063492,2202,65214,6,3,0
373,90,26663,30,0.7683203039,0.9805805731,5344,0.9769428024,0,0,4.7,1.7,0
374,6,33108,27,0.7818448003,0.5072745485,19811,0.6996663595,0,0,11,6,0
375,5,3238,3,0.7967948718,1,2721,0.9772697921,868,25972,4.3,2.7,0
376,9,1244,5,0.8697665056,1,619,1,1472,17855,2,2.3,0
377,145,2338,8,0.3888888889,1,929,0.4102564103,3213,23600,2.7,2,0
378,108,55306,53,0.9262017223,0.8679069469,1053,0.5108974359,1544,28611,2,1.7,0
379,69,35317,80,0.7415861826,0.9952539117,25283,0.9594189894,0,0,20,5.7,0
380,128,70966,85,0.7172161119,0.8649237989,3720,0.8814552171,0,0,10.3,6.3,0
381,24,6664,5,0.7746212121,1,533,0.9583333333,2149,29184,3.7,3,0
382,111,15593,31,0.5541656073,1,14747,1,9,1310,10,4,0
383,5,8660,8,0.6666666667,0.5166666667,6479,0.7200255102,2,6767,3.7,1.3,0
384,96,37738,15,0.7597851991,0.8864386142,4064,0.7847222222,0,0,1.3,1,0
385,24,31876,31,0.6843814189,0.8991509728,7814,0.6470797929,3147,69577,7.7,4.3,0
386,9,12949,23,0.7157033566,0.9908675799,7556,0.8705259882,0,0,2,1.7,0
387,17,14140,11,0.8407364241,0.9812440646,3381,0.6014245014,462,18327,6,2.3,0
388,46,10580,19,0.5238353046,0.9885057471,14884,0.9842894221,1645,2667,6.3,3.3,0
389,205,45469,144,0.8744775887,0.9860592575,15264,0.8610852656,0,0,5.7,3.7,0
390,165,15598,19,0.7384421464,0.9661881978,4750,0.9470588235,23,3334,9.3,7.7,0
391,85,16748,12,0.8042588043,1,1606,1,37,60,5,2.7,0
392,80,27605,21,0.7283549784,0.994047619,16083,0.6921449755,376,21667,10,4.7,0
393,18,28952,35,0.793356176,1,20967,0.9860047297,2056,3334,9,4.3,0
394,11,11673,12,0.4941724942,1,4189,0.9565217391,736,1194,4.3,2,0
395,11,14131,22,0.7336056633,1,38305,0.987965699,6,10,21.3,13.7,0
396,208,16958,30,0.7362994836,0.9959839357,2819,1,33,3463,8.3,4.3,0
397,105,27922,37,0.6985223612,0.9977011494,5272,1,1,3305,5,2.7,0
398,7,9621,6,0.6583124478,0.7994987469,3222,0.9546218487,858,25497,1.3,1,0
399,39,14299,17,0.7481187537,0.9143151088,922,0.8888888889,1232,1998,5,2.3,0
400,30,69630,39,0.7873445114,0.6301511684,28908,0.4232676131,0,0,24.7,13,0
401,17,24970,23,0.8721377832,1,7661,1,0,0,7.3,4.3,0
402,129,32382,50,0.7255644682,0.9761398818,350,0.7111111111,0,0,4.7,2,0
403,193,7354,16,0.7897058824,0.8946078431,670,0.9089420097,774,31844,3.7,2.7,0
404,205,28144,51,0.7845598702,1,14573,0.9988221437,0,0,11.3,2.7,0
405,111,70085,107,0.7717688028,0.9254911493,3642,0.876027676,0,0,12,5.7,0
406,697,35149,280,0.7636258285,0.9761733945,11353,0.6053955904,4082,56634,6,3,0
407,19,21197,5,0.753968254,0.8888888889,3336,0.605123015,258,16667,5.3,4,0
408,10,4484,2,0.6555555556,1,514,1,1396,40543,3.7,2.3,0
409,32,11410,12,0.7643379165,0.92627689,4628,0.7880878667,4143,36976,5.3,2.7,0
410,67,79088,27,0.7507682793,0.9956709957,789,1,5,17198,8.3,3.7,0
411,79,32438,34,0.7331713413,1,10453,0.7737430168,301,21719,4.3,4,0
412,18,2246,2,0.6666666667,0.8888888889,1558,0.6341371798,532,26441,2,1.3,0
413,3,4124,2,0.5833333333,1,43436,0.934376547,0,0,3,2.3,0
414,305,38685,311,0.7155859771,1,2569,1,12,20,4.7,4.3,0
415,2,5247,3,0.9583333333,0.8055555556,1478,0.8253968254,685,22170,4.3,2,0
416,136,35638,29,0.7588848253,0.9548821549,4636,0.9483725962,1055,43557,6.7,4,0
417,233,47206,125,0.6907787784,0.8841057467,3839,1,24,2088,10.3,6.3,0
418,100,40894,86,0.7524045784,0.9761549345,850,0.7717948718,0,0,10.7,4.7,0
419,52,14593,34,0.7021383833,1,1067,1,0,0,1,0.7,0
420,559,21520,47,0.6785021841,1,7531,0.9846831564,1590,2578,5.3,3.7,0
421,20,7336,6,0.8514784946,0.9791666667,4019,0.8218509596,237,13051,5,2.7,0
422,95,4520,51,0.7382047139,0.9544218216,4481,0.8769129374,1091,24103,3.3,2,0
423,59,12879,20,0.6943824207,1,944,0.6503496503,975,15121,4.7,3.3,0
424,10,19371,26,0.7122943612,0.8535267791,14969,0.616072722,0,0,4.3,2.3,0
425,57,3097,4,0.783908046,1,7541,0.9999157611,236,11792,6.3,2.3,0
426,26,16870,9,0.6600472813,0.948463357,10567,0.8004758377,156,253,6,3,0
427,47,21748,28,0.7344319012,0.9316697152,1411,0.6379830918,0,0,7.3,5.3,0
428,8,14835,18,0.6616484538,0.9408018807,8106,0.8090418354,12,20,4.3,1.7,0
429,174,29436,129,0.8554808251,0.9535854737,5778,0.7744584207,0,0,10.3,6,0
430,28,40570,25,0.7409241646,0.9474469074,564,0.8444444444,0,0,7,3,0
431,25,26748,32,0.7948538094,0.9467678143,3950,0.8619747503,351,569,4,1.7,0
432,132,53434,138,0.8526731534,0.9940837207,7742,0.7969857978,0,0,6.7,5.3,0
433,22,26153,24,0.793007293,0.7975832976,4375,0.5498010799,0,0,8.7,4,0
434,36,19758,10,0.7045707915,0.6775919732,23106,0.7700274442,0,0,5.3,1.7,0
435,65,83243,50,0.8747128736,0.8027550807,12269,0.7238044769,3636,5897,3.7,3,0
436,135,55852,31,0.7557551502,0.7148253289,1758,0.5367324561,0,0,12.3,3.7,0
437,132,11251,25,0.9440212508,1,558,1,5,1034,4.7,2.7,0
438,9,28668,37,0.6654584417,1,3597,1,0,0,8,4,0
439,123,12243,21,0.6309974747,1,3850,0.9735449735,1047,33484,5,5,0
440,473,53323,142,0.7392513278,1,2281,1,0,0,7.3,5.3,0
441,89,42144,31,0.7319279955,1,0,0,0,0,12.3,5,0
442,269,53566,38,0.7818854318,1,9525,1,0,0,14.3,4,0
443,184,128955,103,0.7808015365,0.9617689799,3569,0.8055173993,1362,38374,9.7,2.3,0
444,101,21310,50,0.6732559611,0.9839261704,3392,0.819640153,0,0,9,4.7,0
445,142,49783,61,0.7136098531,1,371,1,0,0,6.3,3.7,0
446,10,21753,8,0.7642512077,0.3748792271,733,0.125,30,27849,1.7,0.7,0
447,514,9852,27,0.725748868,1,2082,1,37,60,3.3,2.3,0
448,2,3109,3,0.7472222222,0.7138888889,2439,0.7618357488,1499,16000,3.7,3,0
449,23,10715,4,0.8482142857,0.7787698413,1122,0.5707070707,736,39028,2.3,2,0
450,182,112602,71,0.7372833191,0.9706592782,5425,0.9367245658,20,10241,5,3,0
451,8,13780,15,0.7578787879,0.8556565657,6239,0.6585115184,0,0,3,1.3,0
452,9,20694,25,0.6847157502,0.9108694902,24753,0.934074385,0,0,9.3,2.3,0
453,306,48398,73,0.7548231997,0.97181699,4900,0.7652173913,1799,28544,4.3,3,0
454,29,21633,26,0.7844820141,0.5916512587,1247,0.2857142857,3531,33848,6.7,3.7,0
455,11,13894,10,0.7102232667,0.9576576577,2592,0.681280525,0,0,5.3,2.3,0
456,179,19559,59,0.7507198539,0.7961683796,24758,0.8581392169,0,0,23,11.3,0
457,36,1246,41,0.6504321658,1,821,0.8888888889,1838,50700,4,3.3,0
458,29,7642,13,0.7749386204,0.9937106918,8425,0.9892834088,19,9706,6.3,3,0
459,248,49423,47,0.7037440961,0.9797338173,3639,0.9858156028,0,0,8,2.3,0
460,104,10952,16,0.5562011161,1,5820,0.9724338162,20,3067,5,3.3,0
461,82,22885,31,0.8222453901,0.9968553459,1425,0.8855472013,3254,30556,1.7,1,0
462,202,82298,147,0.7411218412,0.8582313973,5867,0.8137657362,1485,36044,6.3,3,0
463,0,0,0,0,0,275,0,18413,81689,3.7,2.7,0
464,26,3054,8,0.8112225938,0.9189892233,2916,0.9881981982,709,12234,4.3,3,0
465,35,16821,50,0.7502287356,0.9988137604,7300,0.9822069163,0,0,9,4.3,0
466,75,48512,50,0.698532046,0.9889624724,906,0.6512820513,0,0,15.3,6,0
467,8,11219,8,0.3784461153,0.6817042607,4517,0.6774193548,423,9668,3,2.3,0
468,225,29016,214,0.8199255652,0.9517996776,15456,0.532195022,22051,35759,20,12.3,0
469,600,29873,138,0.7595125251,0.9969563252,2328,0.8210191335,0,0,2.3,1.7,0
470,27,19796,24,0.6272939618,0.7271133586,25500,0.5671113799,1,5945,19.3,6.7,0
471,10,23160,22,0.7457205104,1,3222,0.9918699187,0,0,11,5,0
472,44,16432,20,0.7731375053,0.9204767986,7308,0.7353290783,0,0,7,5.7,0
473,48,34578,40,0.8811335242,0.9033100551,1250,0.625,0,0,6.3,2.3,0
474,3,2490,4,0.6904761905,0.7619047619,260,0.7083333333,2466,35998,2.7,1.7,0
475,92,28444,88,0.8211845452,0.9858206915,5350,0.8955163319,37,60,7.3,3.3,0
476,199,51472,93,0.8042626501,0.9952960497,11181,0.8572061839,0,0,12.3,4.7,0
477,1,1740,2,0.6875,0.5625,1892,0.5041580042,667,31939,5.3,3.3,0
478,19,10323,8,0.7312545389,0.857389252,2347,0.8229166667,3210,5205,4,2.7,0
479,17,17129,9,0.6457997853,0.7696926999,12944,0.3755988076,0,0,4.7,2.7,0
480,99,45895,38,0.7579515661,0.845275642,3147,0.5527199354,0,0,4,3.3,0
481,7,10819,10,0.7115079365,0.7182539683,8272,0.2602380952,5267,83500,7,3.3,0
482,75,11709,18,0.6069804985,1,6597,0.911970475,1916,49441,12.3,7.7,0
483,12,26856,11,0.8383097166,0.6271508097,2078,0.5982971014,3112,43111,1,0.7,0
484,29,11136,10,0.693019943,0.9465811966,1031,0.5118627451,1871,32831,5.7,2.3,0
485,122,7700,15,0.8414141414,0.9444444444,6006,0.8741105638,4,851,7.7,5.3,0
486,364,69385,44,0.7049629522,0.9643773206,21964,0.8352322257,701,18674,13.3,10.7,0
487,43,37779,35,0.7724113224,0.971261948,13142,0.964540623,0,0,14,8,0
488,108,8456,6,0.435990676,0.6574358974,950,0.7949832776,2567,28516,3.3,3.3,0
489,0,0,0,0,0,0,0,641,19445,2,1.7,0
490,12,27831,13,0.7626878542,0.6597068243,347,0.8611111111,0,0,6,3,0
491,19,15584,23,0.7605040793,0.4583354146,21991,0.8094469167,0,0,14,3,0
492,237,29655,47,0.7416531949,0.9830917874,279,0.8,0,0,2,1.3,0
493,7,5433,9,0.5752115752,0.9022659023,10214,0.9479659979,650,6667,8.3,6.3,0
494,19,40453,25,0.5804521989,1,7617,0.9773771651,0,0,5.3,3,0
495,4,2644,3,0.7174603175,0.9523809524,406,0.9523809524,1,29966,1,1,0
496,45,24115,60,0.7410588166,0.9978494624,2414,1,629,1020,6,4,0
497,86,38916,73,0.7394911722,0.9963725375,3011,1,0,0,6.7,4,0
498,176,53646,47,0.714993427,0.9983079526,5139,1,0,0,11,3.3,0
499,3,3622,2,0.9666666667,0.9666666667,958,1,1187,36826,1.7,1.3,0
500,351,23350,55,0.6730032784,0.9964912281,3342,0.9246804783,85,7422,10.7,1.7,0
501,54,13274,23,0.8199005228,1,8939,1,1014,8922,4.7,3.7,0
502,150,31254,71,0.8179114945,0.9911389298,2928,0.9467836257,0,0,13.3,5,0
503,56,33886,63,0.7706450102,0.9701389301,6261,0.9796652062,0,0,6.3,3.7,0
504,723,41894,54,0.7473837504,0.9977628635,1128,0.9047619048,863,19518,26,14,0
505,210,61610,34,0.7531884058,0.961884058,29686,0.8110299147,0,0,14.3,7.7,0
506,249,33395,217,0.7690423018,0.9969110429,26506,0.9542873218,25,40,10,6.7,0
507,18,17442,8,0.9118589744,0.8445512821,5939,0.85899729,1084,53296,6.3,4.3,0
508,582,62471,132,0.6967033059,0.97355043,6836,0.9684095861,0,0,17,8,0
509,56,61070,47,0.7206555635,0.8742523973,6106,0.644053359,0,0,4.3,1.7,0
510,13,15349,10,0.7384848485,0.9310606061,5108,0.8794480755,0,0,6.3,4.3,0
511,18,6361,4,0.7206349206,1,33189,0.9993359894,0,0,8,1.7,0
512,165,15156,36,0.8279309243,1,15819,0.9933306065,337,546,15.3,5.3,0
513,17,15438,21,0.7481913919,0.9952380952,14594,0.972594229,1329,2155,8,3.3,0
514,17,7582,12,0.7903449668,0.9368359957,3808,0.9705882353,1665,52610,3.7,3.7,0
515,6,8162,10,0.8642616643,0.9601731602,458,0.8484848485,10048,94278,6.7,3.7,0
516,87,16340,51,0.7464529077,0.9296442015,12872,0.8063815434,12,20,7.3,6.3,0
517,33,15694,16,0.7746049819,1,4183,0.8833333333,82,7778,5.3,2.7,0
518,26,50340,29,0.6855345912,0.8018867925,806,0.5277777778,0,0,9.3,3.3,0
519,22,13940,7,0.7919372294,0.9424603175,611,0.4479302832,30,7334,5.3,2.7,0
520,17,30226,23,0.7522144402,0.981915405,4578,0.8794093195,0,0,2.7,2,0
521,1,4621,3,0.9027777778,0.6388888889,5608,0.5985815603,983,32947,2,1,0
522,143,34267,32,0.7667616619,0.982300885,2664,0.9696969697,0,0,12.3,7,0
523,29,15544,42,0.6992191011,0.792241573,6125,0.570244147,0,0,2.3,1.7,0
524,43,119525,53,0.7477182007,0.6115767385,3425,0.2099820452,0,0,20.7,5.7,0
525,69,90617,59,0.7809426314,0.9785000865,8542,0.9562493528,0,0,8,3.3,0
526,47,18600,30,0.9360635393,0.9967320261,3283,0.8496794872,0,0,2,2,0
527,189,67345,124,0.7118463456,0.9803655457,12867,0.7417582418,0,0,13.7,6,0
528,25,18971,14,0.685366892,0.8595250703,4156,0.5282021152,2,5825,5.7,3,0
529,85,50029,39,0.9150763359,0.7804215975,342,0.375,0,0,1.7,1,0
530,32,24804,13,0.6684754522,0.819121447,831,1,0,0,1.7,1.3,0
531,282,43473,124,0.9030137682,0.9899534831,7725,0.994047619,0,0,4.7,3.7,0
532,0,696,1,0.5555555556,0.5,6054,0.0531746646,358,34009,9.3,4.7,0
533,1279,39420,148,0.7206537563,1,5353,1,14,8467,6,1.7,0
534,2,2945,2,0.8333333333,0.5,3650,0.882629108,1401,43065,3.7,2.3,0
535,188,26413,29,0.7577994482,1,7939,0.9925373134,996,1615,14.7,6,0
536,1611,38110,122,0.71705262,0.9980506823,4167,0.6603907457,0,0,14,8.7,0
537,131,20426,61,0.6376385294,0.9846181809,3325,0.7059130862,0,0,7.7,5.7,0
538,68,10828,21,0.922102776,0.9889403292,1014,0.9444444444,552,12918,1.7,1.7,0
539,140,10797,40,0.5274652481,0.9950980392,23400,0.9988229288,274,444,20,5,0
540,0,303,1,0.8333333333,1,14350,1,335,18332,7.3,2,0
541,28,11310,22,0.5520073019,0.9689485018,361,0.3680555556,172,27603,2.3,1,0
542,32,25421,12,0.7073146989,0.6731608956,11494,0.6031333147,12,20,9.3,7,0
543,366,42453,191,0.7373872169,0.9700810576,5733,0.8292907801,19,900,10.3,4,0
544,31,35716,44,0.7060833411,0.9557800253,15628,0.9072971585,0,0,3,2.3,0
545,340,31711,128,0.8417793184,1,886,0.9814814815,1991,33348,5.7,4,0
546,30,19975,18,0.7269650469,0.4173060529,6186,0.3866478247,0,0,14.3,1.7,0
547,153,48664,82,0.7483182857,0.9873772294,581,1,0,0,18,4.3,0
548,110,45972,88,0.6746998022,0.9989711934,379,1,74,120,12.3,7,0
549,165,17379,19,0.7758867211,0.9814814815,7575,0.8007747585,294,16681,9.3,4.7,0
550,124,19796,30,0.8145643364,0.9790189125,13694,0.8762872369,781,1267,7.7,5,0
551,138,41653,58,0.7748349811,0.9724688538,5744,0.7243129684,0,0,9,7,0
552,12,19775,10,0.7813436693,0.9017700258,4336,0.8434555223,0,0,4.3,3.3,0
553,81,18356,80,0.6709287204,0.7606023801,781,0.7282051282,36,473,4.7,3.3,0
554,1,700,2,0.7777777778,1,25075,0.9071569937,0,0,4.3,2.7,0
555,141,83220,111,0.7552456637,0.9550504033,33903,0.909912897,12,20,17.7,7.3,0
556,11,14891,10,0.8273809524,0.9875,183,1,1624,44483,2,2,0
557,106,89419,63,0.7124529185,0.9968404423,0,0,0,0,29.3,14,0
558,5,835,2,0.4444444444,0.875,594,0.8,923,39809,2.3,1.3,0
559,8,11717,14,0.7375,0.9930555556,20733,0.9411009297,0,0,4.7,2,0
560,30,90948,52,0.7724184546,0.6224053724,8906,0.3580679101,0,0,4,2.3,0
561,96,5946,7,0.4328282828,1,22331,1,131,10597,3.3,1.7,0
562,163,53962,73,0.867549011,0.9901114204,10027,0.8481634039,6,10,4.3,3.3,0
563,2,6604,8,0.7970588235,0.9274509804,14611,0.9239179228,0,0,0.7,0.7,0
564,113,43811,17,0.8141429618,0.6948764647,1950,0.2983312983,894,1450,6,2.3,0
565,10,8203,5,0.9,0.9,1119,0.5599415205,771,24688,1,0.7,0
566,98,13759,29,0.827445034,0.8877424856,5600,0.383483452,6783,11000,8,4,0
567,135,70866,137,0.7043079469,0.955668613,6181,0.253538064,0,0,18.7,7.3,0
568,11,5456,5,0.5723622782,0.4537815126,183,1,138,14761,5.3,2,0
569,113,15265,18,0.7318895643,0.9228723404,4568,0.6223015165,3712,20448,8,4,0
570,93,23972,34,0.6867538565,0.9667672703,28089,0.7123198445,12,20,9.3,4.3,0
571,9,6747,13,0.6367310107,1,1453,0.8012318841,28,10678,3,2.7,0
572,238,36669,105,0.7122419064,1,1056,0.9898989899,112,182,12,5,0
573,2,1733,2,0.5,0.9666666667,18481,0.3989192321,23,8682,5,3.7,0
574,169,8400,20,0.7818375185,0.9788409423,3537,0.3738702818,2345,31856,4,2.7,0
575,151,61862,50,0.8104167953,0.8368348256,3631,0.5818564472,4,8770,18,12.3,0
576,2,4758,2,0.9166666667,0.8333333333,5628,0.0644088856,1703,50173,5,2.7,0
577,85,52992,31,0.7033487799,0.9234891874,6411,0.8539705221,0,0,2.7,2.3,0
578,10,8758,7,0.6886034256,0.9015151515,32436,0.9674042622,12,20,6.7,4,0
579,3,2225,1,1,1,167,1,1081,28422,1.7,1.3,0
580,0,531,2,1,1,2797,0.9640551643,43,10504,2.3,1.3,0
581,38,37312,20,0.770445023,0.976744186,7069,0.9981378026,797,1292,10.3,6,0
582,0,1136,2,0.7222222222,0.7222222222,2347,0.3597222222,2574,44444,3,3.3,0
583,71,20252,20,0.9080843662,0.9904761905,421,0.8571428571,12,20,6,2.7,0
584,370,23466,27,0.6190141317,0.9973544974,7389,0.9659121713,101,163,11.7,6.7,0
585,406,27745,28,0.6694654304,0.8380952381,14631,0.785898582,21,3611,5,3.3,0
586,92,33328,51,0.7564245672,0.9868810537,4758,0.948454771,0,0,7,4,0
587,26,7917,9,0.9054726368,0.9850746269,4450,0.8259434639,858,25822,8.7,5,0
588,6,12785,4,0.7105263158,0.7964912281,12964,0.3838661912,40,9817,10.7,5.3,0
589,130,27262,58,0.8620689655,0.9923371648,5011,0.8644950252,34,32,7.7,5.3,0
590,58,1719,26,0.8019073537,0.992248062,3556,0.7332577676,846,19169,2,1.3,0
591,243,30334,71,0.7648317826,1,1389,1,25,40,18.3,9.3,0
592,15,1930,2,0.3560606061,1,7037,0.9911249655,333,21844,6,4,0
593,266,17875,48,0.6676721624,0.9880952381,5681,0.9759543446,0,0,4.7,4.3,0
594,272,19073,57,0.850256319,0.9684753266,3217,0.4275295015,230,32070,5.3,4,0
595,22,44331,21,0.8436464054,0.5558814449,5697,0.4513542014,162,19167,3.3,2,0
596,64,9439,6,0.5156641604,0.8779239766,4183,0.6126984127,552,22960,4.7,3,0
597,3,1897,2,0.6666666667,1,1750,0.5681818182,2732,127764,13.3,5.7,0
598,16,7754,7,0.6659848485,0.943030303,3228,0.7864351852,6010,80652,3.3,3.3,0
599,194,82835,186,0.7672151933,0.9993993994,1903,0.7802197802,0,0,26,5.3,0
600,32,17707,16,0.7228261575,0.7682187155,6144,0.5600286246,0,0,7,4,0
601,35,35696,46,0.8107989942,0.9973333333,1217,0.9285714286,0,0,5.7,4.3,0
602,60,57360,35,0.8242486179,0.6887500233,1411,0.5497530864,2700,56667,4.7,2,0
603,3,12069,8,0.6540598291,0.2711965812,11858,0.3050406422,0,0,7.3,4,0
604,182,54998,45,0.7173529191,0.9893167434,20278,0.9978494624,0,0,12,3.7,0
605,28,3966,23,0.8079369445,0.9878747795,0,0,588,19191,3,1.7,0
606,8,2513,8,0.8085748792,1,631,1,349,28457,13.3,5.3,0
607,52,58970,51,0.7021090528,0.5519279552,24106,0.335401376,74,120,18.7,3.7,0
608,124,17942,82,0.889256432,0.9665229479,2531,0.5675925926,0,0,6.7,4.7,0
609,2,6371,3,0.7230769231,0.8666666667,1278,0.8,208,17488,4.3,3.7,0
610,118,44487,52,0.800127401,0.9844002045,1666,0.544680224,0,0,6,3.7,0
611,112,23880,92,0.7223197665,0.9940795742,10508,0.8082483408,47,2947,6.3,2.7,0
612,967,51988,85,0.7389884378,0.9881215761,16388,0.9740597768,0,0,16.3,6.7,0
613,74,61041,97,0.7853330195,0.959251786,32561,0.9253303443,49,80,15,5.7,0
614,114,46823,98,0.7505224268,0.5631673784,122,0.644115984,0,0,2.3,2,0
615,458,20846,26,0.7464475669,1,5144,0.7553694843,0,0,7.7,3.3,0
616,125,24911,54,0.7926854724,0.9692850444,2928,0.7192118227,0,0,7.7,3,0
617,133,32085,17,0.7691136869,0.9384147055,2286,0.53387836,196,11700,2.3,1.7,0
618,339,30311,100,0.7924686294,0.9981167608,21825,0.9022181807,0,0,14,5.3,0
619,35,41692,38,0.7039295056,0.996941896,708,1,0,0,12,4.3,0
620,31,29814,37,0.6673730054,1,297,1,0,0,9.3,5.7,0
621,141,161136,81,0.7847782341,0.9029789048,11675,0.8887040005,10278,16667,10.3,5.3,0
622,0,253,1,0.5555555556,1,2618,0.5038638262,3411,8573,4,2,0
623,2,9913,7,0.6344283414,1,5500,0.9797601199,3541,93357,4.7,5,0
624,29,25267,25,0.8829811865,0.8294981814,1258,0.5351966874,0,0,3.7,2,0
625,1206,50099,34,0.6835998066,0.9941520468,4408,0.9414496166,0,0,15,8.3,0
626,61,32962,52,0.7614983071,0.9390191881,1872,0.987654321,0,0,2,1.7,0
627,28,41370,17,0.7836700337,0.3605715272,10794,0.4133446264,0,0,12.3,7,0
628,179,40807,100,0.7629608518,0.9637284618,8706,0.718472293,4008,6499,11,6.3,0
629,42,27152,13,0.8555555556,0.9583333333,2300,0.8722222222,495,49988,2.3,2.3,0
630,1,1603,1,0.75,0.6666666667,1746,0.03125,3091,44445,2,1.7,0
631,6,4691,5,0.6560559006,0.7929606625,550,0.4404761905,2374,39457,1.7,1.7,0
632,81,61182,44,0.7299605893,0.9860633703,5264,0.9888888889,0,0,8.3,3.3,0
